courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
LINGFIELD PARK,1,2026-03-25_LINGFIELD PARK_1,Global Warning,1.0000,7.0045,Standard,All Weather,6,10,134,85.8900,,90.4328,0.0670,188.7965,8.0000,0.0000,0,188.7965,50.4000,high
LINGFIELD PARK,1,2026-03-25_LINGFIELD PARK_1,Blue Collar Lad,2.0000,7.0045,Standard,All Weather,6,7,131,85.8900,1.2500,90.4328,0.0670,181.5532,5.0000,0.0000,0,181.5532,42.5000,high
LINGFIELD PARK,1,2026-03-25_LINGFIELD PARK_1,Raqraaq (USA),3.0000,7.0045,Standard,All Weather,6,8,130,85.8900,1.4000,90.4328,0.0670,180.0441,4.0000,0.0000,0,180.0441,41.8000,high
LINGFIELD PARK,1,2026-03-25_LINGFIELD PARK_1,Kondratiev Wave (IRE),4.0000,7.0045,Standard,All Weather,6,9,135,85.8900,1.9000,90.4328,0.0670,183.3468,9.0000,0.0000,0,183.3468,45.4000,high
LINGFIELD PARK,1,2026-03-25_LINGFIELD PARK_1,Twitch (NZ),5.0000,7.0045,Standard,All Weather,6,8,127,85.8900,3.1500,90.4328,0.0670,171.1035,1.0000,0.0000,0,171.1035,36.1000,high
LINGFIELD PARK,1,2026-03-25_LINGFIELD PARK_1,Fort Augustus,6.0000,7.0045,Standard,All Weather,6,4,134,85.8900,3.6500,90.4328,0.0670,176.4063,8.0000,0.0000,0,176.4063,41.2000,high
LINGFIELD PARK,1,2026-03-25_LINGFIELD PARK_1,Semser,7.0000,7.0045,Standard,All Weather,6,9,132,85.8900,5.6500,90.4328,0.0670,167.6171,6.0000,0.0000,0,167.6171,33.0000,high
LINGFIELD PARK,1,2026-03-25_LINGFIELD PARK_1,Alashos (FR),8.0000,7.0045,Standard,All Weather,6,4,133,85.8900,6.1500,90.4328,0.0670,166.9198,7.0000,0.0000,0,166.9198,32.8000,high
LINGFIELD PARK,1,2026-03-25_LINGFIELD PARK_1,Tilsworth Silver,9.0000,7.0045,Standard,All Weather,6,5,126,85.8900,12.1500,90.4328,0.0670,139.5523,0.0000,0.0000,0,139.5523,7.2000,high
LINGFIELD PARK,2,2026-03-25_LINGFIELD PARK_2,Maury (IRE),1.0000,7.0045,Standard,All Weather,6,4,126,86.1500,,90.4328,0.0670,176.6052,0.0000,0.0000,0,176.6052,36.7000,high
LINGFIELD PARK,2,2026-03-25_LINGFIELD PARK_2,King of The Dance (IRE),2.0000,7.0045,Standard,All Weather,6,7,135,86.1500,1.0000,90.4328,0.0670,182.2209,9.0000,0.0000,0,182.2209,43.3000,high
LINGFIELD PARK,2,2026-03-25_LINGFIELD PARK_2,Tilsworth Max,3.0000,7.0045,Standard,All Weather,6,6,131,86.1500,1.0500,90.4328,0.0670,178.0516,5.0000,0.0000,0,178.0516,41.1000,high
LINGFIELD PARK,2,2026-03-25_LINGFIELD PARK_2,Taskheer (IRE),4.0000,7.0045,Standard,All Weather,6,8,131,86.1500,1.2000,90.4328,0.0670,177.5440,5.0000,0.0000,0,177.5440,40.8000,high
LINGFIELD PARK,2,2026-03-25_LINGFIELD PARK_2,Gundogan,5.0000,7.0045,Standard,All Weather,6,5,135,86.1500,2.4500,90.4328,0.0670,177.3136,9.0000,0.0000,0,177.3136,41.6000,high
LINGFIELD PARK,2,2026-03-25_LINGFIELD PARK_2,So Chic (IRE),6.0000,7.0045,Standard,All Weather,6,6,133,86.1500,2.6000,90.4328,0.0670,174.8059,7.0000,0.0000,5,174.8059,40.3000,high
LINGFIELD PARK,2,2026-03-25_LINGFIELD PARK_2,Manton Road,7.0000,7.0045,Standard,All Weather,6,4,133,86.1500,3.8500,90.4328,0.0670,170.5755,7.0000,0.0000,0,170.5755,36.7000,high
LINGFIELD PARK,2,2026-03-25_LINGFIELD PARK_2,Havana Club,8.0000,7.0045,Standard,All Weather,6,4,134,86.1500,4.0000,90.4328,0.0670,171.0678,8.0000,0.0000,0,171.0678,37.0000,high
LINGFIELD PARK,2,2026-03-25_LINGFIELD PARK_2,Miss Moonshine,9.0000,7.0045,Standard,All Weather,6,6,129,86.1500,4.5000,90.4328,0.0670,164.3757,3.0000,0.0000,5,164.3757,31.4000,high
LINGFIELD PARK,3,2026-03-25_LINGFIELD PARK_3,Yaa Min,1.0000,12.0000,Standard,All Weather,5,4,137,151.6800,,162.4601,0.0670,220.1965,11.0000,0.0000,0,220.1965,68.3000,high
LINGFIELD PARK,3,2026-03-25_LINGFIELD PARK_3,Analogical,2.0000,12.0000,Standard,All Weather,5,4,135,151.6800,0.0500,162.4601,0.0670,218.0955,9.0000,0.0000,0,218.0955,66.7000,high
LINGFIELD PARK,3,2026-03-25_LINGFIELD PARK_3,Tortured Soul,3.0000,12.0000,Standard,All Weather,5,6,132,151.6800,0.8000,162.4601,0.0670,213.5811,6.0000,0.0000,0,213.5811,63.8000,high
LINGFIELD PARK,3,2026-03-25_LINGFIELD PARK_3,Upepo (IRE),4.0000,12.0000,Standard,All Weather,5,6,125,151.6800,2.5500,162.4601,0.0670,203.0473,-1.0000,0.0000,0,203.0473,55.3000,high
LINGFIELD PARK,3,2026-03-25_LINGFIELD PARK_3,Id Go Maniac (FR),5.0000,12.0000,Standard,All Weather,5,7,135,151.6800,5.3000,162.4601,0.0670,207.4943,9.0000,0.0000,0,207.4943,56.5000,high
LINGFIELD PARK,3,2026-03-25_LINGFIELD PARK_3,Robbo (IRE),6.0000,12.0000,Standard,All Weather,5,5,138,151.6800,7.0500,162.4601,0.0670,206.9606,12.0000,0.0000,0,206.9606,56.3000,high
LINGFIELD PARK,3,2026-03-25_LINGFIELD PARK_3,Naval Tribute,7.0000,12.0000,Standard,All Weather,5,5,134,151.6800,7.5500,162.4601,0.0670,201.9510,8.0000,0.0000,0,201.9510,53.3000,high
LINGFIELD PARK,3,2026-03-25_LINGFIELD PARK_3,Provision,8.0000,12.0000,Standard,All Weather,5,4,132,151.6800,23.5500,162.4601,0.0670,171.7679,6.0000,0.0000,0,171.7679,31.8000,low
LINGFIELD PARK,4,2026-03-25_LINGFIELD PARK_4,Calling A Star,0.0000,6.0045,Standard,All Weather,5,3,132,71.2800,,76.6049,0.0670,,0.0000,10.9864,5,,,high
LINGFIELD PARK,4,2026-03-25_LINGFIELD PARK_4,Autumn Affair (IRE),1.0000,6.0045,Standard,All Weather,5,3,129,71.2800,,76.6049,0.0670,209.7593,3.0000,10.9864,5,220.7457,73.5000,high
LINGFIELD PARK,4,2026-03-25_LINGFIELD PARK_4,Space Bear (IRE),2.0000,6.0045,Standard,All Weather,5,3,127,71.2800,1.0000,76.6049,0.0670,203.7527,1.0000,10.9864,5,214.7390,68.6000,high
LINGFIELD PARK,4,2026-03-25_LINGFIELD PARK_4,Thecoffeepoddotco,3.0000,6.0045,Standard,All Weather,5,4,142,71.2800,1.5000,76.6049,0.0670,216.7493,16.0000,0.0000,5,216.7493,71.9000,high
LINGFIELD PARK,4,2026-03-25_LINGFIELD PARK_4,Welcome Retreat,4.0000,6.0045,Standard,All Weather,5,3,131,71.2800,3.7500,76.6049,0.0670,196.7344,5.0000,10.9864,5,207.7208,63.4000,high
LINGFIELD PARK,4,2026-03-25_LINGFIELD PARK_4,Filly Foden (IRE),5.0000,6.0045,Standard,All Weather,5,3,129,71.2800,5.0000,76.6049,0.0670,189.7261,3.0000,10.9864,5,200.7125,57.5000,high
LINGFIELD PARK,4,2026-03-25_LINGFIELD PARK_4,Whiskey Kisses (IRE),6.0000,6.0045,Standard,All Weather,5,3,129,71.2800,5.5000,76.6049,0.0670,187.7228,3.0000,10.9864,5,198.7092,54.0000,high
LINGFIELD PARK,4,2026-03-25_LINGFIELD PARK_4,Miss Lady Grace (IRE),7.0000,6.0045,Standard,All Weather,5,3,130,71.2800,7.2500,76.6049,0.0670,181.7112,4.0000,10.9864,5,192.6975,50.9000,high
LINGFIELD PARK,5,2026-03-25_LINGFIELD PARK_5,Zooks (FR),0.0000,12.0000,Standard,All Weather,6,6,135,154.8000,,162.4601,0.0670,,0.0000,0.0000,5,,,high
LINGFIELD PARK,5,2026-03-25_LINGFIELD PARK_5,Arenas Del Tiempo,0.0000,12.0000,Standard,All Weather,6,8,135,154.8000,,162.4601,0.0670,,0.0000,0.0000,5,,,high
LINGFIELD PARK,5,2026-03-25_LINGFIELD PARK_5,Everest,1.0000,12.0000,Standard,All Weather,6,7,135,154.8000,,162.4601,0.0670,188.7860,9.0000,0.0000,5,188.7860,46.2000,high
LINGFIELD PARK,5,2026-03-25_LINGFIELD PARK_5,Beaune (IRE),2.0000,12.0000,Standard,All Weather,6,4,134,154.8000,0.1500,162.4601,0.0670,187.4892,8.0000,0.0000,0,187.4892,46.2000,high
LINGFIELD PARK,5,2026-03-25_LINGFIELD PARK_5,Belle Of Kt,3.0000,12.0000,Standard,All Weather,6,5,135,154.8000,1.4000,162.4601,0.0670,186.0160,9.0000,0.0000,5,186.0160,44.3000,high
LINGFIELD PARK,5,2026-03-25_LINGFIELD PARK_5,Pablo Prince,4.0000,12.0000,Standard,All Weather,6,8,135,154.8000,1.5000,162.4601,0.0670,185.8182,9.0000,0.0000,0,185.8182,44.4000,high
LINGFIELD PARK,5,2026-03-25_LINGFIELD PARK_5,Spaceage Love Song (IRE),5.0000,12.0000,Standard,All Weather,6,4,134,154.8000,5.5000,162.4601,0.0670,176.9038,8.0000,0.0000,0,176.9038,36.1000,high
LINGFIELD PARK,5,2026-03-25_LINGFIELD PARK_5,My O My (FR),6.0000,12.0000,Standard,All Weather,6,4,134,154.8000,7.5000,162.4601,0.0670,172.9467,8.0000,0.0000,5,172.9467,31.6000,high
LINGFIELD PARK,5,2026-03-25_LINGFIELD PARK_5,Keeper Of Secrets,7.0000,12.0000,Standard,All Weather,6,5,135,154.8000,12.5000,162.4601,0.0670,164.0538,9.0000,0.0000,0,164.0538,23.1000,high
LINGFIELD PARK,5,2026-03-25_LINGFIELD PARK_5,Tara Iti,8.0000,12.0000,Standard,All Weather,6,8,135,154.8000,16.7500,162.4601,0.0670,155.6448,9.0000,0.0000,0,155.6448,15.5000,high
LINGFIELD PARK,5,2026-03-25_LINGFIELD PARK_5,Nymphaea,9.0000,12.0000,Standard,All Weather,6,4,134,154.8000,19.0000,162.4601,0.0670,150.1930,8.0000,0.0000,5,150.1930,9.6000,high
LINGFIELD PARK,5,2026-03-25_LINGFIELD PARK_5,Sky Dancer,10.0000,12.0000,Standard,All Weather,6,6,135,154.8000,60.0000,162.4601,0.0670,110.1732,9.0000,0.0000,5,110.1732,-36.9000,low
LINGFIELD PARK,6,2026-03-25_LINGFIELD PARK_6,Dotties Star,1.0000,12.0000,Standard,All Weather,6,7,135,154.3200,,162.4601,0.0670,193.3107,9.0000,0.0000,0,193.3107,50.9000,high
LINGFIELD PARK,6,2026-03-25_LINGFIELD PARK_6,Saachi (IRE),2.0000,12.0000,Standard,All Weather,6,5,135,154.3200,0.0300,162.4601,0.0670,193.2512,9.0000,0.0000,0,193.2512,51.1000,high
LINGFIELD PARK,6,2026-03-25_LINGFIELD PARK_6,Onlyriversrunfree,3.0000,12.0000,Standard,All Weather,6,5,135,154.3200,2.0300,162.4601,0.0670,189.2817,9.0000,0.0000,5,189.2817,48.2000,high
LINGFIELD PARK,6,2026-03-25_LINGFIELD PARK_6,Change Of Fortune,4.0000,12.0000,Standard,All Weather,6,7,135,154.3200,3.0300,162.4601,0.0670,187.2970,9.0000,0.0000,0,187.2970,45.7000,high
LINGFIELD PARK,6,2026-03-25_LINGFIELD PARK_6,Gearings Point,5.0000,12.0000,Standard,All Weather,6,8,135,154.3200,3.5300,162.4601,0.0670,186.3046,9.0000,0.0000,5,186.3046,45.0000,high
LINGFIELD PARK,6,2026-03-25_LINGFIELD PARK_6,Ignition (IRE),6.0000,12.0000,Standard,All Weather,6,4,134,154.3200,4.7800,162.4601,0.0670,182.8237,8.0000,0.0000,0,182.8237,42.3000,high
LINGFIELD PARK,6,2026-03-25_LINGFIELD PARK_6,Foinix,7.0000,12.0000,Standard,All Weather,6,6,135,154.3200,8.7800,162.4601,0.0670,175.8848,9.0000,0.0000,0,175.8848,35.3000,high
LINGFIELD PARK,6,2026-03-25_LINGFIELD PARK_6,Tatmeen (IRE),8.0000,12.0000,Standard,All Weather,6,5,135,154.3200,9.5300,162.4601,0.0670,174.3962,9.0000,0.0000,0,174.3962,32.9000,high
LINGFIELD PARK,6,2026-03-25_LINGFIELD PARK_6,Warrior Lion,9.0000,12.0000,Standard,All Weather,6,6,135,154.3200,11.2800,162.4601,0.0670,170.9229,9.0000,0.0000,0,170.9229,30.2000,high
LINGFIELD PARK,6,2026-03-25_LINGFIELD PARK_6,Alex The Great (IRE),10.0000,12.0000,Standard,All Weather,6,6,135,154.3200,12.5300,162.4601,0.0670,168.4420,9.0000,0.0000,0,168.4420,27.8000,high
LINGFIELD PARK,6,2026-03-25_LINGFIELD PARK_6,Pure Theory,11.0000,12.0000,Standard,All Weather,6,4,134,154.3200,20.5300,162.4601,0.0670,152.6220,8.0000,0.0000,5,152.6220,19.6000,low
LINGFIELD PARK,6,2026-03-25_LINGFIELD PARK_6,Paps Of Jura,12.0000,12.0000,Standard,All Weather,6,5,135,154.3200,63.5300,162.4601,0.0670,110.9503,9.0000,0.0000,0,110.9503,-34.7000,low
LINGFIELD PARK,7,2026-03-25_LINGFIELD PARK_7,Phoenix Moon (IRE),1.0000,6.0045,Standard,All Weather,5,5,126,70.7100,,76.6049,0.0670,217.3845,0.0000,0.0000,5,217.3845,75.5000,high
LINGFIELD PARK,7,2026-03-25_LINGFIELD PARK_7,Sandscreendeliverd,2.0000,6.0045,Standard,All Weather,5,4,135,70.7100,0.1000,76.6049,0.0670,225.9806,9.0000,0.0000,0,225.9806,80.3000,high
LINGFIELD PARK,7,2026-03-25_LINGFIELD PARK_7,Profit Street (IRE),3.0000,6.0045,Standard,All Weather,5,5,133,70.7100,1.3500,76.6049,0.0670,218.9319,7.0000,0.0000,0,218.9319,74.9000,high
LINGFIELD PARK,7,2026-03-25_LINGFIELD PARK_7,Lequinto (IRE),4.0000,6.0045,Standard,All Weather,5,9,134,70.7100,2.3500,76.6049,0.0670,215.8930,8.0000,0.0000,0,215.8930,73.0000,high
LINGFIELD PARK,7,2026-03-25_LINGFIELD PARK_7,Way To Dubai (IRE),5.0000,6.0045,Standard,All Weather,5,7,134,70.7100,2.5000,76.6049,0.0670,215.2871,8.0000,0.0000,0,215.2871,71.8000,high
LINGFIELD PARK,7,2026-03-25_LINGFIELD PARK_7,Desdemona,6.0000,6.0045,Standard,All Weather,5,4,130,70.7100,3.0000,76.6049,0.0670,209.2677,4.0000,0.0000,5,209.2677,68.4000,high
LINGFIELD PARK,7,2026-03-25_LINGFIELD PARK_7,Mart,7.0000,6.0045,Standard,All Weather,5,5,130,70.7100,3.7500,76.6049,0.0670,206.2385,4.0000,0.0000,0,206.2385,65.4000,high
LINGFIELD PARK,7,2026-03-25_LINGFIELD PARK_7,Beaming Light,8.0000,6.0045,Standard,All Weather,5,6,130,70.7100,4.2500,76.6049,0.0670,204.2190,4.0000,0.0000,0,204.2190,64.0000,high
LINGFIELD PARK,7,2026-03-25_LINGFIELD PARK_7,Style King (IRE),9.0000,6.0045,Standard,All Weather,5,4,129,70.7100,4.3500,76.6049,0.0670,202.8151,3.0000,0.0000,0,202.8151,63.7000,high
LINGFIELD PARK,7,2026-03-25_LINGFIELD PARK_7,Fai Fai,10.0000,6.0045,Standard,All Weather,5,7,116,70.7100,4.8500,76.6049,0.0670,187.7956,-10.0000,0.0000,0,187.7956,51.7000,high
LINGFIELD PARK,7,2026-03-25_LINGFIELD PARK_7,Northcliff (IRE),11.0000,6.0045,Standard,All Weather,5,6,135,70.7100,5.3500,76.6049,0.0670,204.7762,9.0000,0.0000,0,204.7762,62.5000,high
LINGFIELD PARK,7,2026-03-25_LINGFIELD PARK_7,Due Date,12.0000,6.0045,Standard,All Weather,5,6,129,70.7100,7.6000,76.6049,0.0670,189.6886,3.0000,0.0000,0,189.6886,52.1000,high
LINGFIELD PARK,8,2026-03-25_LINGFIELD PARK_8,Westport (IRE),1.0000,6.0045,Standard,All Weather,4,3,129,71.2900,,76.6049,0.0670,209.5729,3.0000,10.9864,0,220.5593,72.1000,high
LINGFIELD PARK,8,2026-03-25_LINGFIELD PARK_8,Caviar Cowboy,2.0000,6.0045,Standard,All Weather,4,3,129,71.2900,1.2500,76.6049,0.0670,204.5653,3.0000,10.9864,0,215.5517,67.7000,high
LINGFIELD PARK,8,2026-03-25_LINGFIELD PARK_8,Comprador,3.0000,6.0045,Standard,All Weather,4,3,129,71.2900,2.0000,76.6049,0.0670,201.5607,3.0000,10.9864,0,212.5471,65.2000,high
LINGFIELD PARK,8,2026-03-25_LINGFIELD PARK_8,Jellystone Park,4.0000,6.0045,Standard,All Weather,4,3,129,71.2900,4.2500,76.6049,0.0670,192.5471,3.0000,10.9864,0,203.5334,58.7000,high
LINGFIELD PARK,8,2026-03-25_LINGFIELD PARK_8,Shavkat,5.0000,6.0045,Standard,All Weather,4,4,149,71.2900,4.4000,76.6049,0.0670,211.9462,23.0000,0.0000,0,211.9462,64.9000,high
LINGFIELD PARK,8,2026-03-25_LINGFIELD PARK_8,Magic Lady Mae (IRE),6.0000,6.0045,Standard,All Weather,4,3,124,71.2900,6.6500,76.6049,0.0670,177.9325,-2.0000,10.9864,5,188.9189,45.0000,high
LINGFIELD PARK,8,2026-03-25_LINGFIELD PARK_8,Tainted Love,7.0000,6.0045,Standard,All Weather,4,4,142,71.2900,16.6500,76.6049,0.0670,155.8717,16.0000,0.0000,0,155.8717,20.7000,high
LINGFIELD PARK,8,2026-03-25_LINGFIELD PARK_8,Rainbow Sorbet (IRE),8.0000,6.0045,Standard,All Weather,4,4,137,71.2900,17.4000,76.6049,0.0670,147.8672,11.0000,0.0000,5,147.8672,15.2000,high
LINGFIELD PARK,8,2026-03-25_LINGFIELD PARK_8,Saddle Up (IRE),9.0000,6.0045,Standard,All Weather,4,3,129,71.2900,23.4000,76.6049,0.0670,123.7147,3.0000,10.9864,0,134.7011,1.2000,low
LINGFIELD PARK,9,2026-03-25_LINGFIELD PARK_9,Iftikhaar (IRE),0.0000,10.0000,Standard,All Weather,6,7,135,126.2800,,134.5200,0.0670,,0.0000,0.0000,0,,,high
LINGFIELD PARK,9,2026-03-25_LINGFIELD PARK_9,Al Shabab (FR),0.0000,10.0000,Standard,All Weather,6,5,135,126.2800,,134.5200,0.0670,,0.0000,0.0000,0,,,high
LINGFIELD PARK,9,2026-03-25_LINGFIELD PARK_9,Haveagobeau,1.0000,10.0000,Standard,All Weather,6,7,135,126.2800,,134.5200,0.0670,209.0129,9.0000,0.0000,0,209.0129,61.2000,high
LINGFIELD PARK,9,2026-03-25_LINGFIELD PARK_9,Monks Mead,2.0000,10.0000,Standard,All Weather,6,5,135,126.2800,1.2500,134.5200,0.0670,206.0236,9.0000,0.0000,0,206.0236,58.3000,high
LINGFIELD PARK,9,2026-03-25_LINGFIELD PARK_9,Desiderata (IRE),3.0000,10.0000,Standard,All Weather,6,6,140,126.2800,1.7500,134.5200,0.0670,209.8279,14.0000,0.0000,0,209.8279,61.0000,high
LINGFIELD PARK,9,2026-03-25_LINGFIELD PARK_9,Celtic John (IRE),4.0000,10.0000,Standard,All Weather,6,5,135,126.2800,4.0000,134.5200,0.0670,199.4471,9.0000,0.0000,0,199.4471,53.3000,high
LINGFIELD PARK,9,2026-03-25_LINGFIELD PARK_9,Kaaress (IRE),5.0000,10.0000,Standard,All Weather,6,5,135,126.2800,4.7500,134.5200,0.0670,197.6536,9.0000,0.0000,5,197.6536,51.0000,high
LINGFIELD PARK,9,2026-03-25_LINGFIELD PARK_9,Myna (IRE),6.0000,10.0000,Standard,All Weather,6,5,135,126.2800,4.9000,134.5200,0.0670,197.2948,9.0000,0.0000,0,197.2948,51.3000,high
LINGFIELD PARK,9,2026-03-25_LINGFIELD PARK_9,Celebrating Ethel (IRE),7.0000,10.0000,Standard,All Weather,6,7,139,126.2800,5.4000,134.5200,0.0670,200.0991,13.0000,0.0000,5,200.0991,52.2000,high
LINGFIELD PARK,9,2026-03-25_LINGFIELD PARK_9,Hijo De La Luna (GER),8.0000,10.0000,Standard,All Weather,6,6,135,126.2800,5.5500,134.5200,0.0670,195.7404,9.0000,0.0000,0,195.7404,48.3000,high
LINGFIELD PARK,9,2026-03-25_LINGFIELD PARK_9,Angels Call (IRE),9.0000,10.0000,Standard,All Weather,6,5,135,126.2800,6.8000,134.5200,0.0670,192.7511,9.0000,0.0000,0,192.7511,46.0000,high
LINGFIELD PARK,9,2026-03-25_LINGFIELD PARK_9,Spirit Charmer,10.0000,10.0000,Standard,All Weather,6,5,135,126.2800,10.8000,134.5200,0.0670,183.1853,9.0000,0.0000,5,183.1853,37.8000,high
